0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.562500000000000000e+02
5.972500000000000000e+02
8.030000000000000000e+02
8.692500000000000000e+02
6.727500000000000000e+02
8.895000000000000000e+02
3.367500000000000000e+02
1.162750000000000000e+03
8.827500000000000000e+02
4.537500000000000000e+02
1.646250000000000000e+03
7.487500000000000000e+02
7.932500000000000000e+02
8.052500000000000000e+02
8.775000000000000000e+02
9.705000000000000000e+02
9.625000000000000000e+02
9.700000000000000000e+02
9.675000000000000000e+02
7.252500000000000000e+02
1.171750000000000000e+03
4.340000000000000000e+02
1.004250000000000000e+03
1.026750000000000000e+03
7.045000000000000000e+02
7.095000000000000000e+02
7.055000000000000000e+02
1.067500000000000000e+03
8.112500000000000000e+02
1.330250000000000000e+03
7.082500000000000000e+02
1.003500000000000000e+03
9.747500000000000000e+02
1.190000000000000000e+03
9.250000000000000000e+02
1.037750000000000000e+03
6.180000000000000000e+02
1.653750000000000000e+03
1.328750000000000000e+03
8.900000000000000000e+02
1.271250000000000000e+03
2.054750000000000000e+03
8.520000000000000000e+02
9.522500000000000000e+02
8.892500000000000000e+02
1.043000000000000000e+03
6.367500000000000000e+02
1.294250000000000000e+03
1.651000000000000000e+03
7.127500000000000000e+02
1.210250000000000000e+03
8.127500000000000000e+02
1.464000000000000000e+03
5.852500000000000000e+02
8.695000000000000000e+02
9.397500000000000000e+02
1.324250000000000000e+03
6.827500000000000000e+02
8.390000000000000000e+02
1.048000000000000000e+03
4.752500000000000000e+02
6.917500000000000000e+02
8.512500000000000000e+02
1.089750000000000000e+03
6.232500000000000000e+02
8.122500000000000000e+02
9.750000000000000000e+02
1.129750000000000000e+03
9.825000000000000000e+02
5.057500000000000000e+02
6.015000000000000000e+02
8.507500000000000000e+02
9.067500000000000000e+02
1.314750000000000000e+03
7.207500000000000000e+02
6.912500000000000000e+02
7.787500000000000000e+02
7.740000000000000000e+02
9.157500000000000000e+02
9.715000000000000000e+02
1.117750000000000000e+03
6.757500000000000000e+02
1.472250000000000000e+03
5.722500000000000000e+02
1.386750000000000000e+03
8.557500000000000000e+02
9.720000000000000000e+02
8.587500000000000000e+02
1.366250000000000000e+03
1.544250000000000000e+03
9.002500000000000000e+02
8.210000000000000000e+02
9.142500000000000000e+02
4.732500000000000000e+02
5.015000000000000000e+02
8.522500000000000000e+02
7.762500000000000000e+02
6.967500000000000000e+02
1.202250000000000000e+03
